Timestamp,Email,TodayDate,MealType,StarTime,StopTime,Distraction,Weather,Feel,Food,FoodGroups,Calories,Carbs,Protein,Fat,OtherNutri,NumFruits,TypeFruit,Company,Location,HungerBefore,HungerAfter,LikeFood,Notes,Photo,Icons
3/3/18 11:15,bingbing,3/2/18,Dinner,7:00:00 PM,7:30:00 PM,Watching TV,Rainy,Happy,"Fish, rice","Fruits, Protein foods, Vegetables, Grains",,,,,,0.5,Pineapple ,Family,Home,5,7,7,,,https://drive.google.com/open?id=1u_XK2LlIU3w5hbRsGhTjcnTb4220-tJm
3/3/18 11:17,bingbing,3/3/18,Breakfast,7:30:00 AM,7:40:00 AM,Talking,Rainy,Happy,"Corn bread, milk","Vegetables, Grains, Dairy",,,,,,0,,Family,Home,5,6,7,,,https://drive.google.com/open?id=1u_XK2LlIU3w5hbRsGhTjcnTb4220-tJm
3/3/18 16:29,xiaohui,3/3/18,Lunch,12:30:00 PM,12:50:00 PM,Nothing,Windy,Good,"Fish, broccoli, flour","Protein foods, Vegetables, Grains",,,,,,1,Strawberry,Alone,Eat at work,2,7,5,,,https://drive.google.com/open?id=1u_XK2LlIU3w5hbRsGhTjcnTb4220-tJm
3/3/18 19:11,uranusbean,3/3/18,Breakfast,7:40:00 AM,8:30:00 AM,Talking,Rainy,Good,"Chinese pancake, egg, lettuce,milk","Fruits, Grains, Protein foods, Vegetables, Dairy",,,,,,0,,Family,Home,4,7,5,,,https://drive.google.com/open?id=1u_XK2LlIU3w5hbRsGhTjcnTb4220-tJm
3/3/18 19:13,uranusbean,3/3/18,Lunch,11:55:00 AM,12:20:00 PM,Talking,Rainy,Good,"Water with lemon, salad, grilled chicken ","Fruits, Vegetables, Protein foods",,,,,,0,,Family,Home,4,8,5,,,https://drive.google.com/open?id=1u_XK2LlIU3w5hbRsGhTjcnTb4220-tJm
3/3/18 19:15,uranusbean,3/3/18,Snack,1:50:00 PM,2:03:00 PM,Working,Rainy,Good,Oranges ,Fruits,,,,,,2,,Alone,Restaurant,6,7,4,,,https://drive.google.com/open?id=1u_XK2LlIU3w5hbRsGhTjcnTb4220-tJm
3/3/18 19:18,uranusbean,3/3/18,Dinner,5:45:00 PM,6:15:00 PM,Talking,Rainy,Tired,"Cauliflower, tomato, grilled chicken ","Protein food, Vegetables",,,,,,0,,Family,Home,4,8,5,,,https://drive.google.com/open?id=1YiLndvJ3nXC-MN8m4wSmrMo59IAtoZv9
3/3/18 19:18,uranusbean,3/3/18,Dinner,5:45:00 PM,6:15:00 PM,Talking,Rainy,Sad,"Cauliflower, tomato, grilled chicken ","Protein food, Vegetables",,,,,,0,,Family,Home,4,8,5,,,https://drive.google.com/open?id=1YiLndvJ3nXC-MN8m4wSmrMo59IAtoZv9
3/3/18 22:06,ysun,3/3/18,Breakfast,7:30:00 AM,8:00:00 AM,Nothing,Rainy,Good,"Flat bread, lettuce, milk","Grains, Dairy, Vegetables",,,,,,0,,Family,Home,3,6,3,,,https://drive.google.com/open?id=1u_XK2LlIU3w5hbRsGhTjcnTb4220-tJm
3/3/18 22:07,ysun,3/3/18,Lunch,12:00:00 PM,12:30:00 PM,Nothing,Windy,Good,"Salad, roasted chicken","Protein food, Vegetables",,,,,,0,,Family,Home,2,7,5,,,https://drive.google.com/open?id=1u_XK2LlIU3w5hbRsGhTjcnTb4220-tJm
3/3/18 22:10,ysun,3/3/18,Dinner,6:00:00 PM,6:30:00 AM,Nothing,Windy,Good,"Roasted chicken, corn kernel, cauliflower with tomato, sweet potato","Protein food, Vegetables",,,,,,0,,Family,Home,2,8,4,,,https://drive.google.com/open?id=1azMad6-lwdx1OrlQelu6kz9Qmivy3pLn
3/3/18 22:10,ysun,3/3/18,Dinner,6:00:00 PM,6:30:00 AM,Nothing,Windy,Tired,"Roasted chicken, corn kernel, cauliflower with tomato, sweet potato","Protein food, Vegetables",,,,,,0,,Family,Home,2,8,4,,,https://drive.google.com/open?id=1azMad6-lwdx1OrlQelu6kz9Qmivy3pLn
3/4/18 2:09,nusaybah,2/28/18,Breakfast,8:55:00 AM,9:10:00 AM,Nothing,Sunny,Good,"Roti, poached egg and black coffee","Grains, Protein foods",,,,,,0,,Family,Home,5,9,6,,,https://drive.google.com/open?id=1u_XK2LlIU3w5hbRsGhTjcnTb4220-tJm
3/4/18 2:11,nusaybah,2/28/18,Lunch,2:00:00 PM,2:15:00 PM,Nothing,Sunny,Good,Roti and vegetables,"Grains, Vegetables",,,,,,0,,Alone,Eat at work,5,9,6,,,https://drive.google.com/open?id=1u_XK2LlIU3w5hbRsGhTjcnTb4220-tJm
3/4/18 2:13,nusaybah,2/28/18,Dinner,10:00:00 PM,10:30:00 PM,Watching TV,Cold,Bored,Rice and king fish,"Fruits, Grains, Protein foods",,,,,,2,,Family,Home,4,9,6,,,https://drive.google.com/open?id=1YiLndvJ3nXC-MN8m4wSmrMo59IAtoZv9
3/4/18 2:54,bingbing,3/3/18,Lunch,12:30:00 PM,1:00:00 PM,Watching TV,Sunny,Happy,"Snow peas, beef, rice ","Vegetables, Protein foods, Grains",,,,,,2,Orange,Alone,Home,5,7,7,,https://drive.google.com/open?id=1JKLGqwAo7lQ_YG8uM76782JpJOBhYr_8,https://drive.google.com/open?id=1u_XK2LlIU3w5hbRsGhTjcnTb4220-tJm
3/4/18 2:58,bingbing,3/3/18,Dinner,7:00:00 PM,7:30:00 PM,Watching TV,Sunny,Happy,"Potato, pepper, carrot, cucumber, shellfish, rice","Grains, Protein foods, Vegetables",,,,,,0,,Family,Home,5,7,7,,https://drive.google.com/open?id=1Dsw-ST7xxorFffeK2of0KZWID9RTs2Ze,https://drive.google.com/open?id=1u_XK2LlIU3w5hbRsGhTjcnTb4220-tJm
3/4/18 7:35,ysun,3/4/18,Breakfast,7:00:00 AM,7:20:00 AM,Nothing,Cloudy,Good,"Cheesecake, milk, strawberry","Fruits, Dairy",,,,,,2,Strawberry,Family,Home,3,7,5,,,https://drive.google.com/open?id=1azMad6-lwdx1OrlQelu6kz9Qmivy3pLn
3/4/18 7:35,ysun,3/4/18,Breakfast,7:00:00 AM,7:20:00 AM,Nothing,Cloudy,Tired,"Cheesecake, milk, strawberry","Fruits, Dairy",,,,,,2,Strawberry,Family,Home,3,7,5,,,https://drive.google.com/open?id=1azMad6-lwdx1OrlQelu6kz9Qmivy3pLn
3/4/18 7:35,ysun,3/4/18,Breakfast,7:00:00 AM,7:20:00 AM,Nothing,Cloudy,Sleepy,"Cheesecake, milk, strawberry","Fruits, Dairy",,,,,,2,Strawberry,Family,Home,3,7,5,,,https://drive.google.com/open?id=1azMad6-lwdx1OrlQelu6kz9Qmivy3pLn
3/4/18 12:06,xiaohui,3/3/18,Dinner,6:00:00 PM,6:30:00 PM,Talking,Sunny,Warm,"Rice, cabbage, pork","Grains, Vegetables, Protein foods",,,,,,0,,Alone,Home,3,8,5,,https://drive.google.com/open?id=1YQIn1yeHQPGhkTmMpurpJ96S_F87k8uk,https://drive.google.com/open?id=1u_XK2LlIU3w5hbRsGhTjcnTb4220-tJm
3/4/18 12:08,xiaohui,3/4/18,Lunch,12:10:00 PM,12:30:00 PM,Nothing,Cloudy,Good,"Broccoli, fish, flour","Protein foods, Fruits, Grains",,,,,,0,,Alone,Eat at work,2,7,4,,,https://drive.google.com/open?id=1u_XK2LlIU3w5hbRsGhTjcnTb4220-tJm
3/4/18 12:07,xiaohui,3/4/18,Breakfast,7:40:00 AM,8:00:00 AM,Nothing,Cloudy,Good,"Milk, cake","Fruits, Dairy, Grains",,,,,,1,Banana,Alone,Home,3,8,4,,,https://drive.google.com/open?id=1u_XK2LlIU3w5hbRsGhTjcnTb4220-tJm
3/4/18 20:48,uranusbean,3/4/18,Breakfast,7:00:00 AM,7:40:00 AM,Talking,Rainy,Tired,"2% milk, homemade cheesecak, strawberries ","Dairy, Fruits",,,,,,2,Strawberry,Family,Home,3,7,6,Got up so early and felt exhausted; sickness,https://drive.google.com/open?id=1tm5sunYy-SkH5EAXWxwD3deHYmnT5OL9,https://drive.google.com/open?id=1azMad6-lwdx1OrlQelu6kz9Qmivy3pLn
3/4/18 20:48,uranusbean,3/4/18,Breakfast,7:00:00 AM,7:40:00 AM,Talking,Rainy,Sleepy,"2% milk, homemade cheesecak, strawberries ","Dairy, Fruits",,,,,,2,Strawberry,Family,Home,3,7,6,Got up so early and felt exhausted; sickness,https://drive.google.com/open?id=1tm5sunYy-SkH5EAXWxwD3deHYmnT5OL9,https://drive.google.com/open?id=1azMad6-lwdx1OrlQelu6kz9Qmivy3pLn
3/4/18 20:50,uranusbean,3/4/18,Lunch,11:00:00 AM,11:35:00 AM,Talking,Rainy,Tired,"Korean style tofu po, grilled chicken",Protein foods,,,,,,0,,Family,Home,4,9,5,,,https://drive.google.com/open?id=1YiLndvJ3nXC-MN8m4wSmrMo59IAtoZv9
3/4/18 20:52,uranusbean,3/4/18,Dinner,5:00:00 PM,5:20:00 PM,Talking,Rainy,Tired,"Tofu carrot cucumber, grilled chicken, cauliflower with tomato ","Protein foods, Vegetables",,,,,,0,,Family,Home,4,8,4,,,https://drive.google.com/open?id=1YiLndvJ3nXC-MN8m4wSmrMo59IAtoZv10
3/4/18 20:53,uranusbean,3/4/18,Snack,1:50:00 PM,2:15:00 PM,Working,Rainy,Tired,"Tea, shrimp chips ",Protein foods,,,,,,0,,Family,Home,6,8,6,,,https://drive.google.com/open?id=1YiLndvJ3nXC-MN8m4wSmrMo59IAtoZv11
3/4/18 20:54,uranusbean,3/4/18,Snack,3:00:00 PM,3:20:00 PM,Talking,Rainy,Good,Grapefruit ,Fruits,,,,,,0.5,Grape fruit ,Family,Home,6,8,7,,,https://drive.google.com/open?id=1u_XK2LlIU3w5hbRsGhTjcnTb4220-tJm
3/5/18 7:53,xiaohui,3/5/18,Breakfast,7:30:00 AM,7:50:00 AM,Nothing,Cloudy,Warm,"Cake, milk","Grains, Dairy",,,,,,0,,Alone,Home,3,8,4,,,https://drive.google.com/open?id=1u_XK2LlIU3w5hbRsGhTjcnTb4220-tJm
3/5/18 7:55,xiaohui,3/4/18,Dinner,7:10:00 PM,7:30:00 PM,Talking,Snowy,Happy,"Lamb, cabbage, rice","Protein foods, Vegetables, Grains",,,,,,0,,Alone,Home,2,9,6,,,https://drive.google.com/open?id=1u_XK2LlIU3w5hbRsGhTjcnTb4220-tJm
3/5/18 12:02,ysun,3/5/18,Lunch,11:40:00 AM,12:00:00 PM,Nothing,Windy,Good,"Tomato egg noodle soup, ","Protein foods, Vegetables, Grains",,,,,,0,,Family,Home,3,8,4,,,https://drive.google.com/open?id=1u_XK2LlIU3w5hbRsGhTjcnTb4220-tJm
3/5/18 14:08,mengyue,3/5/18,Brunch,11:00:00 AM,11:30:00 AM,Nothing,Snowy,Peaceful,"Boiled eggs, tea, cookies","Protein foods, Grains",270,10,12,10,,0,,Pets,Home,6,9,3,,,https://drive.google.com/open?id=1u_XK2LlIU3w5hbRsGhTjcnTb4220-tJm
3/5/18 14:33,xiaohui,3/5/18,Lunch,12:30:00 PM,12:50:00 PM,Talking,Sunny,Good,"Rice, lamb, cabbage","Grains, Protein foods, Vegetables",,,,,,2,"Banana, Strawberry",Colleagues,Eat at work,3,8,5,,,https://drive.google.com/open?id=1u_XK2LlIU3w5hbRsGhTjcnTb4220-tJm
3/5/18 23:45,uranusbean,3/5/18,Breakfast,8:10:00 AM,8:30:00 AM,Talking,Sunny,Worried,"2% milk, bread with egg and avocado, cheesecake ","Dairy, Grains, Protein foods, Fruits",,,,,,0,,Family,Home,4,9,6,,,https://drive.google.com/open?id=1YiLndvJ3nXC-MN8m4wSmrMo59IAtoZv9
3/5/18 23:46,uranusbean,3/5/18,Dinner,5:30:00 PM,6:20:00 PM,Talking,Sunny,Sad,"Water, spinach with shrimps ","Vegetables, Protein foods",,,,,,0,,Family,Home,4,7,6,,,https://drive.google.com/open?id=1YiLndvJ3nXC-MN8m4wSmrMo59IAtoZv10
3/5/18 23:47,uranusbean,3/5/18,Lunch,11:35:00 AM,11:55:00 AM,Talking,Sunny,Tired,Egg noodles ,"Protein foods, Grains",,,,,,0,,Family,Home,4,8,5,,,https://drive.google.com/open?id=1YiLndvJ3nXC-MN8m4wSmrMo59IAtoZv11
3/6/18 2:28,bingbing,3/4/18,Breakfast,8:00:00 AM,8:10:00 AM,Talking,Sunny,Happy,"Chocolate muffin, milk","Grains, Dairy",,,,,,0,,Family,Home,5,6,7,,,https://drive.google.com/open?id=1u_XK2LlIU3w5hbRsGhTjcnTb4220-tJm
3/6/18 2:32,bingbing,3/4/18,Lunch,12:00:00 PM,12:10:00 PM,Watching TV,Sunny,Happy,"Towel gourd, rice","Vegetables, Grains",,,,,,1,Pear,Alone,Home,5,7,7,,https://drive.google.com/open?id=1PUK87qgupLSWtwDuqdJz5Z3-5G1XWLm2,https://drive.google.com/open?id=1u_XK2LlIU3w5hbRsGhTjcnTb4220-tJm
3/6/18 2:36,bingbing,3/4/18,Dinner,7:00:00 PM,7:30:00 PM,Watching TV,Sunny,Happy,"Tofu,shrimp,cabbage,salmon","Protein foods, Vegetables",,,,,,0,,Family,Home,5,9,7,,https://drive.google.com/open?id=1lt95waPDrqKjQJ9z6ObEfQI9vqZ9T-ip,https://drive.google.com/open?id=1u_XK2LlIU3w5hbRsGhTjcnTb4220-tJm
3/6/18 2:38,bingbing,3/5/18,Breakfast,9:00:00 AM,9:10:00 AM,Nothing,Sunny,Happy,"Chocolate muffin,milk","Grains, Dairy",,,,,,0,,Alone,Home,5,6,7,,,https://drive.google.com/open?id=1u_XK2LlIU3w5hbRsGhTjcnTb4220-tJm
3/6/18 2:41,bingbing,3/5/18,Lunch,3:00:00 PM,3:15:00 PM,Watching TV,Sunny,Happy,"Pork blood, tofu, noodle","Protein foods, Grains",,,,,,0,,Alone,Home,5,7,7,,https://drive.google.com/open?id=1Lbn2_3CRGudz2sPXt_rsGg6YR0T_4tRM,https://drive.google.com/open?id=1u_XK2LlIU3w5hbRsGhTjcnTb4220-tJm
3/6/18 2:45,bingbing,3/5/18,Dinner,7:00:00 PM,7:20:00 PM,Watching TV,Sunny,Happy,"Fillet, tofu, noodle","Protein foods, Grains",,,,,,2,Orange,Family,Home,5,7,7,,https://drive.google.com/open?id=18YnymIYopjFZxkeGCtkKP7D0zSwVpeni,https://drive.google.com/open?id=1u_XK2LlIU3w5hbRsGhTjcnTb4220-tJm
3/6/18 11:27,uranusbean,3/5/18,Breakfast,8:55:00 AM,9:20:00 AM,Talking,Windy,Good,"Egg, wheat toast, jam, sausage, coffee, water, honestyle fries","Protein foods, Grains, Vegetables",,,,,,0,,Family,Restaurant,2,10,6,Woke up early at 4am and started working ,https://drive.google.com/open?id=1SbSO2UCoZq6YFHhdG29UAIRv8OoSXHqX,https://drive.google.com/open?id=1u_XK2LlIU3w5hbRsGhTjcnTb4220-tJm
3/6/18 13:18,xiaohui,3/5/18,Dinner,6:00:00 PM,6:20:00 PM,Talking,Sunny,Good,Dumplings,"Grains, Vegetables, Protein  foods",,,,,,0,,Alone,Home,3,8,5,,,https://drive.google.com/open?id=1u_XK2LlIU3w5hbRsGhTjcnTb4220-tJm
3/6/18 13:19,xiaohui,3/6/18,Breakfast,7:40:00 AM,8:00:00 AM,Nothing,Cloudy,Good,"Cake, milk","Dairy, Grains",,,,,,0,,Alone,Home,3,7,4,,,https://drive.google.com/open?id=1u_XK2LlIU3w5hbRsGhTjcnTb4220-tJm
3/6/18 13:20,xiaohui,3/6/18,Lunch,12:30:00 PM,1:00:00 PM,Talking,Cloudy,Good,"Fish, flour, broccoli, cabbage","Grains, Vegetables, Protein  foods",,,,,,0,,Colleagues,Eat at work,2,7,4,,,https://drive.google.com/open?id=1u_XK2LlIU3w5hbRsGhTjcnTb4220-tJm
3/6/18 15:21,uranusbean,3/6/18,Lunch,1:15:00 PM,1:30:00 PM,Talking,Windy,Good,"Tea, spinach with shrimp, melon","Fruits, Vegetables, Protein  foods",,,,,,1,Melon,Family,Home,4,8,5,,,https://drive.google.com/open?id=1u_XK2LlIU3w5hbRsGhTjcnTb4220-tJm
3/6/18 16:49,uranusbean,3/6/18,Lunch,1:15:00 PM,1:30:00 PM,Talking,Windy,Good,"Tea, spinach with shrimp, melon","Fruits, Vegetables, Protein  foods",,,,,,1,Melon,Family,Home,4,8,5,,,https://drive.google.com/open?id=1u_XK2LlIU3w5hbRsGhTjcnTb4220-tJm
3/7/18 12:33,uranusbean,3/7/18,Breakfast,8:45:00 AM,8:50:00 AM,Commuting,Snowy,Good,Banana,Fruits,,,,,,1,Banana,Alone,Car,4,6,4,,,https://drive.google.com/open?id=1u_XK2LlIU3w5hbRsGhTjcnTb4220-tJm
3/7/18 12:35,uranusbean,3/7/18,Lunch,11:50:00 AM,12:25:00 PM,Talking,Snowy,Sleepy,"Tofu with celery, fried rice, strawberry, duck ","Fruits, Vegetables, Protein  foods",,,,,,2,Strawberries ,Family,Home,5,9,5,,,https://drive.google.com/open?id=1azMad6-lwdx1OrlQelu6kz9Qmivy3pLn
3/7/18 12:36,uranusbean,3/6/18,Dinner,8:55:00 PM,9:25:00 PM,Talking,Cloudy,Worried,"Sticky rice with red bean sauce, duck, apple juice","Grains, Fruits, Protein  foods",,,,,,0,,Family,Home,2,9,6,Went to emergency room due to sickness,,https://drive.google.com/open?id=1YiLndvJ3nXC-MN8m4wSmrMo59IAtoZv9
3/7/18 12:36,uranusbean,3/6/18,Dinner,8:55:00 PM,9:25:00 PM,Talking,Cloudy,Tired,"Sticky rice with red bean sauce, duck, apple juice","Grains, Fruits, Protein  foods",,,,,,0,,Family,Home,2,9,6,Went to emergency room due to sickness,,https://drive.google.com/open?id=1YiLndvJ3nXC-MN8m4wSmrMo59IAtoZv9
3/7/18 13:38,xiaohui,3/7/18,Lunch,12:40:00 PM,1:10:00 PM,Talking,Rainy,Happy,"Rice, pork, cabbage","Grains, Vegetables, Protein foods, Fruits",,,,,,1,Strawberry,Colleagues,Eat at work,3,8,5,,,https://drive.google.com/open?id=1u_XK2LlIU3w5hbRsGhTjcnTb4220-tJm
3/7/18 13:40,xiaohui,3/6/18,Dinner,6:00:00 PM,6:30:00 PM,Talking,Cloudy,Happy,"Rice, kimchi, noodle, cabbage, pork","Grains, Vegetables, Protein foods",,,,,,0,,Alone,Home,3,8,6,,https://drive.google.com/open?id=1XPIEvPEdDRNSmlBnw8Teg4RHeoxzHryL,https://drive.google.com/open?id=1u_XK2LlIU3w5hbRsGhTjcnTb4220-tJm
3/7/18 13:41,xiaohui,3/7/18,Breakfast,7:40:00 AM,8:00:00 AM,Nothing,Snowy,Happy,"Cake, milk","Grains, Dairy",,,,,,0,,Alone,Home,3,7,5,,,https://drive.google.com/open?id=1u_XK2LlIU3w5hbRsGhTjcnTb4220-tJm
3/8/18 11:59,xiaohui,3/8/18,Breakfast,8:00:00 AM,8:20:00 AM,Nothing,Snowy,Good,"Cake, milk","Grains, Dairy, Fruits",,,,,,1,,Alone,Home,3,8,5,,,https://drive.google.com/open?id=1u_XK2LlIU3w5hbRsGhTjcnTb4220-tJm
3/8/18 12:00,xiaohui,3/7/18,Dinner,6:00:00 PM,6:30:00 PM,Nothing,Rainy,Good,"Rice, potato, pork, cabbage","Grains, Vegetables, Protein foods",,,,,,0,,Alone,Home,3,8,5,,,https://drive.google.com/open?id=1u_XK2LlIU3w5hbRsGhTjcnTb4220-tJm
3/8/18 14:07,xiaohui,3/8/18,Lunch,12:10:00 PM,12:30:00 PM,Watching TV,Snowy,Good,"Rice, pork, cabbage, potato","Grains, Vegetables, Protein foods, Fruits",,,,,,1,Kiwi,Alone,Home,3,8,4,,,https://drive.google.com/open?id=1u_XK2LlIU3w5hbRsGhTjcnTb4220-tJm
3/8/18 16:11,uranusbean,3/8/18,Breakfast,8:45:00 AM,9:10:00 AM,Talking,Snowy,Good,"Low fat milk, bread with egg and avocado, melon","Grains, Protein foods, Dairy, Fruits",,,,,,1,Melon,Family,Home,3,8,5,,,https://drive.google.com/open?id=1azMad6-lwdx1OrlQelu6kz9Qmivy3pLn
3/8/18 16:11,uranusbean,3/8/18,Breakfast,8:45:00 AM,9:10:00 AM,Talking,Snowy,Angry,"Low fat milk, bread with egg and avocado, melon","Grains, Protein foods, Dairy, Fruits",,,,,,1,Melon,Family,Home,3,8,5,,,https://drive.google.com/open?id=1azMad6-lwdx1OrlQelu6kz9Qmivy3pLn
3/8/18 16:13,uranusbean,3/8/18,Lunch,1:10:00 PM,1:25:00 PM,Working,Snowy,Good,"Banana, homemade oatmeal cookie, two cracker ","Grains, Fruits",,,,,,1,Banana,Alone,Eat at work,3,7,4,,,https://drive.google.com/open?id=1u_XK2LlIU3w5hbRsGhTjcnTb4220-tJm
3/8/18 23:47,uranusbean,3/8/18,Dinner,7:05:00 PM,7:10:00 PM,Talking,Cloudy,Happy,Vegetable and steamed tilapia ,"Vegetables, Protein foods",,,,,,0,,Alone,Home,2,5,4,Got home late around 7pm. Overworked today,,https://drive.google.com/open?id=1azMad6-lwdx1OrlQelu6kz9Qmivy3pLn
3/8/18 23:47,uranusbean,3/8/18,Dinner,7:05:00 PM,7:10:00 PM,Talking,Cloudy,Tired,Vegetable and steamed tilapia ,"Vegetables, Protein foods",,,,,,0,,Alone,Home,2,5,4,Got home late around 7pm. Overworked today,,https://drive.google.com/open?id=1azMad6-lwdx1OrlQelu6kz9Qmivy3pLn
3/9/18 12:22,xiaohui,3/9/18,Breakfast,7:40:00 AM,8:00:00 AM,Nothing,Sunny,Good,"Cake, milk","Grains, Dairy, Fruits",,,,,,1,Strawberry,Alone,Home,2,8,4,,,https://drive.google.com/open?id=1u_XK2LlIU3w5hbRsGhTjcnTb4220-tJm
3/9/18 12:23,xiaohui,3/8/18,Dinner,6:30:00 PM,6:50:00 PM,Watching TV,Cloudy,Good,Dumplings,"Grains, Vegetables, Protein foods",,,,,,0,,Alone,Home,3,8,5,,,https://drive.google.com/open?id=1u_XK2LlIU3w5hbRsGhTjcnTb4220-tJm
3/9/18 16:42,xiaohui,3/9/18,Lunch,12:45:00 PM,1:00:00 PM,Talking,Sunny,Good,"Pork, fish, flour, broccoli","Grains, Vegetables, Protein foods",,,,,,1,,Colleagues,Eat at work,3,7,4,,,https://drive.google.com/open?id=1u_XK2LlIU3w5hbRsGhTjcnTb4220-tJm
3/9/18 23:28,uranusbean,3/9/18,Breakfast,9:55:00 AM,10:00:00 AM,Talking,Sunny,Good,"Croissant With egg and avocado, water ","Grains, Vegetables, Protein foods, Fruits",,,,,,0.5,Avocado ,Family,Restaurant,2,7,5,,,https://drive.google.com/open?id=1u_XK2LlIU3w5hbRsGhTjcnTb4220-tJm
3/9/18 23:31,uranusbean,3/9/18,Lunch,11:45:00 AM,11:59:00 AM,Talking,Sunny,Good,"Lotus,melon",Fruits,,,,,,1,Melon,Family,Home,5,8,6,,,https://drive.google.com/open?id=1azMad6-lwdx1OrlQelu6kz9Qmivy3pLn
3/9/18 23:31,uranusbean,3/9/18,Lunch,11:45:00 AM,11:59:00 AM,Talking,Sunny,Angry,"Lotus,melon",Fruits,,,,,,1,Melon,Family,Home,5,8,6,,,https://drive.google.com/open?id=1azMad6-lwdx1OrlQelu6kz9Qmivy3pLn
3/9/18 23:31,uranusbean,3/9/18,Lunch,11:45:00 AM,11:59:00 AM,Talking,Sunny,Tired,"Lotus,melon",Fruits,,,,,,1,Melon,Family,Home,5,8,6,,,https://drive.google.com/open?id=1azMad6-lwdx1OrlQelu6kz9Qmivy3pLn
3/9/18 23:33,uranusbean,3/9/18,Dinner,5:40:00 PM,6:20:00 PM,Talking,Sunny,Good,"Homemade strawberry banana yogurt smoothie, chicken with carrot","Vegetables, Protein foods, Fruits, Dairy",,,,,,0,,Family,Home,4,8,5,,,https://drive.google.com/open?id=1u_XK2LlIU3w5hbRsGhTjcnTb4220-tJm
3/10/18 10:29,mengyue,3/10/18,Breakfast,10:00:00 AM,10:27:00 AM,Nothing,Sunny,Peaceful,"Milk, oreo","Dairy, Grains",270,28,8,2.4,,0,,Pets,Home,6,7,3,,,https://drive.google.com/open?id=1u_XK2LlIU3w5hbRsGhTjcnTb4220-tJm
3/10/18 14:46,xiaohui,3/10/18,Breakfast,8:00:00 AM,8:20:00 AM,Nothing,Sunny,Good,"Cake, milk","Dairy, Grains",,,,,,0,,Alone,Home,3,8,5,,,https://drive.google.com/open?id=1u_XK2LlIU3w5hbRsGhTjcnTb4220-tJm
3/10/18 14:47,xiaohui,3/10/18,Lunch,12:20:00 PM,12:40:00 PM,Nothing,Sunny,Good,"Beef, lettuce, flour","Grains, Vegetables, Protein foods",,,,,,0,,Alone,Eat at work,3,7,5,,,https://drive.google.com/open?id=1u_XK2LlIU3w5hbRsGhTjcnTb4220-tJm
3/10/18 14:48,xiaohui,3/9/18,Dinner,6:30:00 PM,6:50:00 PM,Talking,Sunny,Good,"Noodles, broccoli, pork","Grains, Vegetables, Protein foods",,,,,,0,,Alone,Home,3,8,4,,,https://drive.google.com/open?id=1u_XK2LlIU3w5hbRsGhTjcnTb4220-tJm
3/10/18 16:12,mengyue,3/10/18,Lunch,2:10:00 AM,2:45:00 AM,Watching TV,Sunny,Peaceful,"Beef, mushrooms, yam","Vegetables, Protein foods",177,42,22,13,fiber 2.1g,0,,Pets,Home,4,8,4,,,https://drive.google.com/open?id=1u_XK2LlIU3w5hbRsGhTjcnTb4220-tJm
3/11/18 17:07,bingbing,3/6/18,Breakfast,10:00:00 AM,10:10:00 AM,Nothing,Sunny,Happy,"Corn bread, egg, milk","Vegetables, Grains, Dairy, Protein foods",,,,,,0,,Alone,Home,5,6,7,,,https://drive.google.com/open?id=1u_XK2LlIU3w5hbRsGhTjcnTb4220-tJm
3/11/18 17:12,bingbing,3/6/18,Lunch,3:00:00 PM,3:15:00 PM,Watching TV,Sunny,Happy,"Chayote, lamb, rice","Grains, Vegetables, Protein foods",,,,,,0,,Alone,Home,5,7,7,,https://drive.google.com/open?id=1hcE9NdhEgDmwrlSjNnwNOhCVR2XEGxnK,https://drive.google.com/open?id=1u_XK2LlIU3w5hbRsGhTjcnTb4220-tJm
3/11/18 17:15,bingbing,3/6/18,Dinner,6:00:00 PM,6:30:00 PM,Talking,Sunny,Happy,Fruit pancake ,"Fruits, Grains",,,,,,0,,Family,Restaurant,5,7,7,,https://drive.google.com/open?id=1ZABNLSteLmrOHfoPxG6_F1-EncoXb_b4,https://drive.google.com/open?id=1u_XK2LlIU3w5hbRsGhTjcnTb4220-tJm
3/11/18 17:16,bingbing,3/7/18,Breakfast,9:30:00 AM,9:40:00 AM,Nothing,Sunny,Happy,"Corn bread, milk","Vegetables, Grains, Dairy",,,,,,0,,Alone,Home,5,6,7,,,https://drive.google.com/open?id=1u_XK2LlIU3w5hbRsGhTjcnTb4220-tJm
3/11/18 17:20,bingbing,3/7/18,Lunch,3:00:00 PM,3:15:00 PM,Watching TV,Sunny,Happy,"Chayote, lamb, noodle","Grains, Vegetables, Protein foods, Fruits",,,,,,0.5,Watermelon,Alone,Home,5,7,7,,https://drive.google.com/open?id=1Zzik-Aeh1nHdEIhzEjkmKFz6sXeXuogC,https://drive.google.com/open?id=1u_XK2LlIU3w5hbRsGhTjcnTb4220-tJm
3/11/18 17:22,bingbing,3/7/18,Dinner,7:00:00 PM,7:30:00 PM,Watching TV,Sunny,Happy,Dumplings,"Vegetables, Protein foods, Grains",,,,,,0,,Family,Home,5,7,7,,https://drive.google.com/open?id=1mzfiT9T-P4kVwhMYYdS6JNJEuK4c4XEE,https://drive.google.com/open?id=1u_XK2LlIU3w5hbRsGhTjcnTb4220-tJm
